Country Name,Country Code,Indicator Name,Indicator Code,1995,1996,1997,1998,1999,2000,2001,2002,2005,2010,2014
Argentina,ARG,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,422.28,423.15,441.77,442.03,430.39,424.15,419.47,487.73,666.07,619.20,619.20
Argentina,ARG,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,"11,363.40","11,738.42","11,875.74","11,528.15","11,309.99","10,647.27","10,563.16","10,627.81","13,855.89","12,639.63","12,639.63"
Argentina,ARG,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,"206,000,000,000.00","212,000,000,000.00","218,000,000,000.00","217,000,000,000.00","218,000,000,000.00","214,000,000,000.00","213,000,000,000.00","259,000,000,000.00","372,000,000,000.00","360,000,000,000.00","360,000,000,000.00"
Argentina,ARG,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,"99,000,000,000.00","107,000,000,000.00","109,000,000,000.00","110,000,000,000.00","115,000,000,000.00","114,000,000,000.00","114,000,000,000.00","144,000,000,000.00","210,000,000,000.00","205,000,000,000.00","205,000,000,000.00"
Argentina,ARG,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,"107,000,000,000.00","106,000,000,000.00","109,000,000,000.00","107,000,000,000.00","103,000,000,000.00","100,000,000,000.00","99,100,000,000.00","115,000,000,000.00","162,000,000,000.00","155,000,000,000.00","155,000,000,000.00"
Argentina,ARG,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,"68,900,000,000.00","75,700,000,000.00","73,200,000,000.00","62,600,000,000.00","61,600,000,000.00","47,700,000,000.00","55,200,000,000.00","18,600,000,000.00","12,300,000,000.00","1,720,000,000.00","1,720,000,000.00"
Argentina,ARG,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,"99,800,000,000.00","104,000,000,000.00","111,000,000,000.00","114,000,000,000.00","111,000,000,000.00","110,000,000,000.00","105,000,000,000.00","98,200,000,000.00","119,000,000,000.00","118,000,000,000.00","118,000,000,000.00"
Argentina,ARG,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,"6,450,000,000.00","6,550,000,000.00","6,370,000,000.00","6,120,000,000.00","5,950,000,000.00","5,170,000,000.00","4,460,000,000.00","6,190,000,000.00","9,570,000,000.00","11,300,000,000.00","11,300,000,000.00"
Argentina,ARG,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,"26,000,000,000.00","30,000,000,000.00","31,300,000,000.00","31,200,000,000.00","36,800,000,000.00","45,300,000,000.00","47,000,000,000.00","65,400,000,000.00","110,000,000,000.00","153,000,000,000.00","153,000,000,000.00"
Argentina,ARG,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Argentina,ARG,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,"26,300,000,000.00","30,200,000,000.00","31,600,000,000.00","31,700,000,000.00","37,600,000,000.00","45,900,000,000.00","47,600,000,000.00","67,000,000,000.00","119,000,000,000.00","184,000,000,000.00","184,000,000,000.00"
Argentina,ARG,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,"9,204,715.00","3,098,076.00","1,966,969.00","1,966,969.00","1,966,969.00","220,474.00","2,049,745.00","2,049,745.00","16,674,371.00","128,000,000.00","128,000,000.00"
Argentina,ARG,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,"4,620,000,000.00","4,730,000,000.00","5,340,000,000.00","5,290,000,000.00","5,510,000,000.00","7,360,000,000.00","8,860,000,000.00","12,900,000,000.00","16,200,000,000.00","16,600,000,000.00","16,600,000,000.00"
Argentina,ARG,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,"318,000,000.00","242,000,000.00","250,000,000.00","495,000,000.00","718,000,000.00","596,000,000.00","538,000,000.00","1,610,000,000.00","9,070,000,000.00","31,000,000,000.00","31,000,000,000.00"
Argentina,ARG,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,"21,400,000,000.00","25,300,000,000.00","26,000,000,000.00","25,900,000,000.00","31,300,000,000.00","38,000,000,000.00","38,200,000,000.00","52,500,000,000.00","94,200,000,000.00","136,000,000,000.00","136,000,000,000.00"
Argentina,ARG,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,"14,700,000,000.00","14,900,000,000.00","15,800,000,000.00","15,900,000,000.00","15,700,000,000.00","15,600,000,000.00","15,600,000,000.00","18,400,000,000.00","25,900,000,000.00","25,300,000,000.00","25,300,000,000.00"
Argentina,ARG,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,"396,000,000,000.00","414,000,000,000.00","423,000,000,000.00","416,000,000,000.00","412,000,000,000.00","393,000,000,000.00","394,000,000,000.00","400,000,000,000.00","539,000,000,000.00","516,000,000,000.00","516,000,000,000.00"
Argentina,ARG,Net foreign assets (constant 2018 US$),NW.NFA.TO,"-41,000,000,000.00","-46,000,000,000.00","-58,000,000,000.00","-70,000,000,000.00","-71,000,000,000.00","-73,000,000,000.00","-110,000,000,000.00","-150,000,000,000.00","29,900,000,000.00","40,800,000,000.00","40,800,000,000.00"
Argentina,ARG,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,"-1,181.88","-1,293.82","-1,621.68","-1,954.66","-1,955.37","-1,985.30","-2,984.50","-3,906.52",768.87,999.85,999.85
Argentina,ARG,Produced capital (constant 2018 US$),NW.PCA.TO,"851,000,000,000.00","875,000,000,000.00","907,000,000,000.00","941,000,000,000.00","965,000,000,000.00","983,000,000,000.00","993,000,000,000.00","985,000,000,000.00","1,040,000,000,000.00","1,240,000,000,000.00","1,240,000,000,000.00"
Argentina,ARG,Produced capital per capita (constant 2018 US$),NW.PCA.PC,"24,437.37","24,815.98","25,429.39","26,094.32","26,454.74","26,670.29","26,638.06","26,129.94","26,646.73","30,455.35","30,455.35"
